,accuracy,accuracy,balanced_accuracy,balanced_accuracy,macro_f1,macro_f1,weighted_f1,weighted_f1,roc_auc,roc_auc
,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,
LogisticRegression,0.615645342312009,0.04135902214075266,0.5846240179573513,0.08021222555591277,0.550349109529159,0.1116216372165302,0.5749084605318815,0.08162707976179205,0.5971398106265297,0.10578432785313914
RandomForest,0.5940740740740741,0.07723791239071814,0.5795173961840628,0.09867244500324328,0.5666820190045607,0.10950507271344723,0.5809363503619853,0.0926148629028554,0.6279244622304855,0.1419210800563541
